Coilnr;Date;Direction;Type;Th mm;Re02 Mpa;Rm Mpa;A80 x10%;C ppm;Mn ppm;Si ppm;P ppm;S ppm;Al ppm;Ti ppm;Cr ppm;Nb ppm;B ppm;Mo ppm;Linespeed (m/min);SKP elongation (%);Heating C/s 660 to 750;t_soaking_hot s;Cooling C/s;t_soaking_cold s;soaking_hot C;soaking_cold C
47006476;44409;L;I20;1,58;745;986;112;711;25200;2532;142;14;1503;234;3009;239;18;972;64,57917786;0,395819;2,052062616;81,76009939;-18,02241711;46,45460193;814,5982056;484,6386963
47006506;44409;L;I20;1,57;751;995;116;741;25000;2548;117;10;1471;229;3043;242;18;956;64,52281189;0,394988;2,115513902;81,83152354;-17,83397231;46,49518383;815,0126343;488,3156358
47006469;44409;L;I20;1,58;746;989;118;722;25210;2568;114;4;1521;216;2995;235;19;972;64,67965698;0,394684;2,109410345;81,63308599;-17,89426316;46,38243522;814,4368591;487,8385216
47006483;44409;L;I20;1,58;768;1011;95;755;25078;2714;142;9;1451;242;2973;242;21;982;64,67965698;0,394684;2,109410345;81,63308599;-17,89426316;46,38243522;814,4368591;487,8385216
46848040;44409;L;I20;1,63;777;1016;83;743;25070;3001;116;13;1345;239;3066;239;21;967;64,76279449;0,394889;2,097485872;81,52829169;-18,07316269;46,322893;814,6498413;485,0088096
46848033;44409;L;I20;1,62;702;987;92;712;25020;2505;111;9;1663;236;2956;235;20;1013;64,4336853;0,39454;2,165201676;81,94471533;-18,27799392;46,55949735;817,4162292;482,6918505
47006896;44409;L;I20;1,57;767;1008;87;732;25480;2449;118;5;1434;238;3023;237;17;980;70,24262238;0,404915;2,28471192;75,16803646;-19,71820478;42,70911163;814,9794312;482,8872902
47006902;44409;L;I20;1,57;792;1024;90;764;25440;2530;119;30;1505;224;3061;243;20;1049;70,31775665;0,45465;2,297374083;75,08771968;-19,85951405;42,66347709;815,0072327;480,8739328
47006889;44409;L;I20;1,57;714;1028;104;758;25530;2476;124;24;1526;264;3016;241;20;986;71,1580658;0,395054;2,306019886;74,20100506;-19,76734498;42,15966196;813,2139282;483,4778931
47006667;44409;L;I20;1,22;706;990;128;718;25320;2570;105;12;1495;251;2931;238;19;967;84,75592041;0,393184;2,301474962;62,29653309;-23,06263406;35,39575743;801,5387573;482,441722
47007217;44409;L;I20;1,37;725;1009;110;746;25520;2526;118;4;1718;247;2983;240;19;992;94,79987335;0,394816;2,615826512;55,69627694;-25,97096805;31,6456119;800,6221313;476,6850756
47055609;44409;L;I20;1,22;779;1022;84;728;25210;2494;118;25;1502;207;3025;237;20;970;105,68293;0,393374;3,50136674;49,96076472;-29,95046465;28,38679813;813,0344543;477,5647422
47007224;44410;L;I20;1,37;803;1046;91;728;25320;2528;148;21;1432;226;2994;242;18;966;92,10901642;0,394069;2,965397608;57,32337838;-26,25094261;32,57010135;815,0498962;477,7311476
47006926;44410;L;I20;1,57;748;1008;104;719;25240;2598;120;1;1569;240;3006;242;21;965;80,23441315;0,453989;2,241003928;65,80717417;-21,93532837;37,39043987;800,9367065;476,975803
47078158;44411;L;I20;1,57;730;1015;106;735;25300;2564;120;8;1492;216;2983;238;22;994;79,46812439;0,451611;2,259366851;66,44173422;-20,92759938;37,75098535;804,6645508;492,3667148
47078158;44411;L;I20;1,57;727;994;121;735;25300;2564;120;8;1492;216;2983;238;22;994;79,46812439;0,451611;2,259366851;66,44173422;-20,92759938;37,75098535;804,6645508;492,3667148
47162491;44414;L;I20;2,03;751;975;59;724;24940;2818;135;8;1385;246;3040;239;18;984;59,62754059;0,393657;1,711863067;88,54968607;-16,78797216;50,31232163;812,8739014;481,7615442
47162200;44415;L;I20;2,01;756;994;111;721;24940;2765;135;7;1387;246;3036;238;18;987;60,90021133;0,395191;1,638539809;86,69920653;-16,85941141;49,2609128;808,7057495;487,6357236
47162484;44415;L;I20;2,01;751;1007;108;748;25076;2650;130;6;1549;254;2997;241;22;985;62,15441132;0,395441;1,553107922;84,94972261;-17,19056147;48,26688784;803,2680969;485,6383877
47162217;44415;L;I20;1,57;716;991;140;705;25210;2513;145;20;1437;224;2995;239;18;965;74,45305634;0,385232;1,924839539;70,91716929;-19,88878711;40,29384619;799,0654297;485,7744721
47162217;44415;L;I20;1,57;716;991;140;705;25210;2513;145;20;1437;224;2995;239;18;965;74,45305634;0,385232;1,924839539;70,91716929;-19,88878711;40,29384619;799,0654297;485,7744721
47007019;44415;L;I20;1,16;797;1040;90;719;25240;2598;120;1;1569;240;3006;242;21;965;110,5835037;0,394016;3,431209023;47,74672372;-30,8999206;27,12882029;813,5416565;482,3113845
47007002;44415;L;I20;1,16;783;1023;69;746;25070;2587;121;9;1424;235;3028;241;20;960;106,6292953;0,395363;3,372338896;49,51734871;-30,85675834;28,13485722;815,2149048;472,5590789
47162767;44415;L;I20;1,16;804;1052;98;752;25150;2718;145;9;1420;234;2965;243;20;974;116,044136;0,394794;3,484176985;45,49992942;-32,93478528;25,85223263;813,5274658;479,340252
47162781;44415;L;I20;1,16;775;1040;110;782;25130;2544;149;13;1483;259;2937;230;21;945;115,9793854;0,395319;3,611996821;45,52533179;-33,62976235;25,86666579;814,5993042;470,5128817
47162774;44415;L;I20;1,16;686;1015;92;744;25690;2559;128;0;1706;235;2960;234;18;927;117,6843643;0,395521;3,269016639;44,86577321;-31,94455095;25,4919166;801,5748901;477,7566615
46847865;44415;L;I20;1,16;772;1017;92;746;25520;2526;118;4;1718;247;2983;240;19;992;88,24702454;0,451876;2,980589818;59,83204564;-25,22096866;33,99548048;821,0067444;477,6077427
47006674;44415;L;I20;1,16;693;1002;109;704;25350;2578;141;1;1603;257;3023;239;18;979;102,7721176;0,460535;3,110964278;51,37580233;-28,59254934;29,19079678;814,9546814;484,7697694
47162934;44415;L;I20;1,37;697;972;134;727;25080;2613;104;12;1507;227;2985;244;20;994;91,2911377;0,393711;2,482737974;57,83693941;-24,64663652;32,86189739;801,2514038;483,5114385
46848538;44415;L;I20;1,15;723;1021;68;763;25220;2547;116;6;1503;234;3005;240;18;949;108,2064972;0,393045;3,407000851;48,79559118;-30,06792456;27,72476772;812,9595947;482,8356432
47162354;44415;L;I20;1,01;769;1011;95;703;25040;2564;135;5;1408;246;3027;233;17;996;114,4634018;0,453214;3,537742322;46,12828133;-31,98617386;26,20925076;813,614563;483,8349964
47162378;44415;L;I20;1,01;763;1004;100;713;24940;2580;136;5;1396;247;3022;235;18;1002;121,0049362;0,454388;3,650339885;43,63458356;-33,98614425;24,79237702;815,4363098;484,1690261
47106619;44415;L;I20;1,01;801;1050;99;782;25310;2822;131;4;1450;228;2964;227;18;917;121,0037537;0,455316;3,718429621;43,63500999;-34,20876127;24,79261931;815,2795105;480,5198573
47162361;44415;L;I20;1,01;776;1050;92;779;25420;2766;132;4;1504;237;2952;228;18;919;123,2431183;0,34715;3,726300172;42,8421487;-34,85757658;24,34212994;814,4361877;480,7073491
47162576;44415;L;I20;1,01;767;1032;103;739;25060;2548;132;20;1564;234;3002;233;22;974;124,5583572;0,394839;3,693553061;42,38976908;-35,54442621;24,08509607;813,3247681;475,9494352
47162743;44415;L;I20;1,02;798;1046;92;779;25420;2766;132;4;1504;237;2952;228;18;919;125,5233688;0,393705;3,875464709;42,06388061;-35,40906807;23,89993216;815,0591736;480,3556266
47162569;44415;L;I20;1,01;817;1054;95;739;25060;2548;132;20;1564;234;3002;233;22;974;125,0138397;0,394345;3,875271449;42,2353238;-36,05327289;23,99734307;814,7923584;473,4823777
47162545;44415;L;I20;1,01;789;1031;95;723;25310;2531;122;3;1537;241;3008;240;19;972;125,0087738;0,395499;3,887407166;42,23703536;-35,03925649;23,99831555;815,162323;483,5411557
47006780;44415;L;I20;1,01;795;1034;94;744;25230;2507;126;9;1674;247;2970;246;20;970;124,278717;0,394971;3,954601104;42,48515052;-34,80942138;24,13929007;816,1477051;484,3548948
47162705;44415;L;I20;1,16;809;1044;102;734;25030;2572;132;20;1554;231;3005;233;22;976;107,9667282;0,394446;3,341157216;48,90395483;-31,18317544;27,78633797;815,4869995;473,5605939
47162699;44415;L;I20;1,16;777;1017;95;681;25640;2623;117;0;1701;237;2980;244;19;967;109,0082169;0,395444;3,401789126;48,43671562;-30,83332429;27,52086115;815,2440796;480,7384989
47006841;44415;L;I20;1,16;720;1013;102;681;25640;2623;117;0;1701;237;2980;244;19;967;108,4234772;0,395188;3,43594179;48,69794013;-30,5253914;27,66928416;815,2512207;482,2177343
47006773;44415;L;I20;1,37;823;1049;86;766;25404;2534;120;31;1502;222;3047;243;20;1027;89,19007111;0,392854;2,793672446;59,19941463;-25,35575906;33,63603104;817,4654541;481,5341908
47162507;44415;L;I20;1,62;777;1005;102;718;25100;2585;130;5;1446;244;3026;237;19;987;75,24140167;0,395265;2,268192297;70,1741313;-21,21091734;39,87166551;815,0902405;481,6521478
47034626;44418;L;I20;1,93;753;1007;118;756;25494;2540;116;4;1655;248;2993;241;19;995;67,07953644;0,394963;1,644415891;78,71252964;-18,51387366;44,7230282;801,0100098;484,0936388
47267448;44422;L;I20;1,52;738;1018;104;744;25320;2578;128;13;1620;246;2983;237;18;993;82,45685577;0,453516;2,639728904;64,03348697;-23,55055393;36,38266305;812,0800171;473,6436565
47529470;44424;L;I20;1,11;667;1013;123;736;25010;2989;115;14;1342;237;3075;238;21;971;109,1465454;0,392244;3,061396532;48,3753286;-30,05045564;27,48598216;803,1876526;478,10494
47529883;44430;L;I20;1,78;792;1017;74;739;25240;2549;112;10;1461;248;3027;234;19;896;71,29653168;0,394274;2,304583855;74,05689836;-20,36273286;42,07778316;816,7785645;478,3675076
47034640;44434;L;I20;1,93;737;999;106;744;25320;2578;128;13;1620;246;2983;237;18;993;67,4623642;0,395161;1,858558237;78,26586072;-19,06887629;44,46923904;808,5312805;478,3605737
47723720;44435;L;I20;1,22;660;980;123;712;25330;2528;117;6;1525;198;3000;240;19;933;112,4478149;0,395133;2,813382452;46,95511427;-29,76417863;26,6790422;793,7168579;483,1464702
47723300;44436;L;I20;1,22;780;1045;105;821;25110;2527;141;17;1490;290;2918;231;22;939;101,3587341;0,391596;2,891540386;52,09220543;-28,16181268;29,59784399;806,5158997;479,0881195
47723294;44436;L;I20;1,22;710;1007;127;795;24850;2805;126;7;1408;229;2990;232;18;956;102,3127136;0,386162;2,764586085;51,60648968;-27,74958677;29,32186914;803,4477234;485,3874459
47726662;44437;L;I20;1,62;755;1008;100;726;25520;2567;165;2;1468;279;2982;234;20;921;77,83112335;0,454705;2,362442116;67,83918531;-21,75424878;38,54499165;814,3891907;484,1641099
47726679;44437;L;I20;1,62;797;1032;98;736;25396;2558;154;6;1447;269;2992;233;20;954;77,83112335;0,454705;2,362442116;67,83918531;-21,75424878;38,54499165;814,3891907;484,1641099
47726709;44437;L;I20;1,62;759;1005;108;732;25470;2599;165;3;1446;274;2995;236;20;922;76,09449768;0,364725;2,330750006;69,38740856;-21,58929045;39,42466396;814,8963928;479,7529263
47726686;44437;L;I20;1,62;769;1013;110;732;25470;2599;165;3;1446;274;2995;236;20;922;76,85740662;0,364783;2,324039852;68,698649;-21,49590778;39,03332329;813,5099792;483,4916317
47726808;44437;L;I20;1,62;778;1014;108;819;25340;2522;130;15;1415;251;2995;239;18;966;77,11206818;0,454629;2,397090069;68,47177264;-21,6773204;38,90441627;815,2818604;483,1277503
47726846;44437;L;I20;1,62;776;1010;104;743;25590;2530;136;24;1422;254;3005;240;18;955;77,96537018;0,454515;2,40583541;67,72237454;-21,95229629;38,4786219;814,5444946;481,8981745
47726839;44437;L;I20;1,62;813;1038;98;808;24895;2550;132;19;1443;271;2930;233;22;956;77,39092255;0,455044;2,423429644;68,22505568;-22,19138888;38,76423618;815,4401245;475,7356564
47726853;44437;L;I20;1,62;796;1021;107;803;24807;2560;129;20;1424;264;2936;234;22;964;77,39092255;0,455044;2,423429644;68,22505568;-22,19138888;38,76423618;815,4401245;475,7356564
47726860;44437;L;I20;1,62;778;994;104;715;25242;2492;120;10;1607;253;3000;247;18;970;74,90103149;0,455166;2,34615548;70,49302119;-21,46636138;40,05285295;816,3804321;479,2197086
47727014;44437;L;I20;1,57;679;986;112;708;25290;2413;128;4;1653;266;2981;245;18;971;81,60884094;0,454901;2,247872764;64,69887256;-22,23996292;36,76072305;803,474884;482,1761886
47727113;44437;L;I20;1,53;776;1009;94;747;25610;2548;117;13;1469;287;2953;238;19;945;83,87197876;0,452845;2,404228262;62,95308729;-23,91813433;35,7687996;812,2632141;476,6542219
47727106;44437;L;I20;1,52;765;1007;118;750;25563;2543;117;11;1455;278;2966;235;19;940;81,98439789;0,454922;2,281922274;64,40249774;-23,44734444;36,59232826;810,0928345;475,3436017
47727120;44437;L;I20;1,37;717;1015;114;773;25760;2555;131;19;1416;262;2990;241;18;924;88,95533752;0,394593;2,682554344;59,35562887;-25,50954063;33,72478913;814,1700134;475,1456605
47726693;44437;L;I20;1,62;793;1020;102;735;25400;2558;154;6;1447;270;2992;233;20;953;77,32723999;0,365096;2,404876368;68,28124217;-21,89127152;38,79616032;816,0239258;480,8873503
47726808;44437;L;I20;1,62;765;1007;76;819;25340;2522;130;15;1415;251;2995;239;18;966;77,11206818;0,454629;2,397090069;68,47177264;-21,6773204;38,90441627;815,2818604;483,1277503
47726785;44437;L;I20;1,22;708;988;118;720;25094;2583;120;13;1434;245;2985;241;17;949;100,1445847;0,394994;2,789640349;52,72376952;-28,18559946;29,95668723;809,6423645;478,2559371
47727021;44437;L;I20;1,57;685;987;119;721;25253;2609;111;17;1554;243;2993;247;17;965;77,88405609;0,454684;2,469875408;67,79307942;-22,08243866;38,51879512;813,6679688;477,4930654
47726723;44437;L;I20;1,21;812;1040;97;726;25520;2567;165;2;1468;279;2982;234;20;921;102,8264389;0,394023;2,790987959;51,34866146;-28,55270152;29,17537583;806,6242371;481,0140744
47726600;44437;L;I20;1,17;804;1034;96;735;25560;2532;119;5;1494;258;3023;234;18;925;101,7683029;0,335057;2,98468471;51,88255919;-28,76929481;29,47872681;815,3404846;480,8282232
47726594;44437;L;I20;1,17;808;1036;72;743;25590;2530;136;24;1422;254;3005;240;18;955;101,5535355;0,335342;2,986983485;51,99228147;-28,72559825;29,54106902;815,7266541;481,0288163
47726587;44437;L;I20;1,17;774;1031;99;735;25560;2532;119;5;1494;258;3023;234;18;925;101,3973312;0,33457;2,964258511;52,07237642;-28,77674824;29,58657751;815,2670288;479,9470194
47726570;44437;L;I20;1,17;786;1061;100;811;25360;2507;129;13;1430;253;2988;239;18;975;100,9540253;0,334852;2,941237559;52,30103491;-28,80905495;29,71649711;814,756073;477,4832475
47723188;44437;L;I20;1,17;801;1053;95;734;25030;2572;132;20;1554;231;3005;233;22;976;100,825264;0,334092;2,906900742;52,36782719;-28,82963701;29,75444727;814,4715576;477,7161223
47723218;44438;L;I20;1,57;822;1032;93;728;25320;2528;148;21;1432;226;2994;242;18;966;70,48538208;0,428598;2,24153021;74,90914916;-20,9081411;42,56201657;827,0656128;474,9463833
47726617;44440;L;I20;1,17;731;1031;81;819;25340;2522;130;15;1415;251;2995;239;18;966;99,09398651;0,355451;2,867318816;53,28274889;-28,04371167;30,27428914;815,9048462;483,7199758
47726976;44441;L;I20;1,63;804;1045;95;811;25360;2507;129;13;1430;253;2988;239;18;975;76,92462921;0,395478;2,181821918;68,63861489;-22,35311007;38,99921301;815,0737305;475,6267667
47726983;44441;L;I20;1,93;673;1010;110;791;25390;2537;133;7;1631;280;3071;245;20;952;66,41790771;0,394181;1,834559195;79,49663248;-18,41927829;45,16854118;806,8756409;478,8683935
47726990;44441;L;I20;1,93;801;1026;96;727;25180;3230;164;0;1586;306;3013;242;20;972;61,93051147;0,392516;1,800939572;85,25684472;-16,92341801;48,44138904;810,3021545;484,2700107
48052162;44443;L;I20;1,52;776;1022;101;749;25620;2555;117;14;1466;283;2961;239;19;942;83,4127655;0,393619;2,386090694;63,29966364;-23,74020453;35,96571798;808,9918823;471,2461406
48052155;44443;L;I20;1,53;779;1022;95;735;25560;2532;119;5;1494;258;3023;234;18;925;86,66153717;0,39459;2,537659344;60,92668296;-24,58337;34,6174335;814,3450012;478,7127104
48052148;44443;L;I20;1,52;773;1019;102;739;25540;2536;118;6;1486;255;3024;234;18;928;84,85402679;0,394966;2,515449086;62,22450719;-24,30579271;35,35483363;814,9935913;475,5267875
48052216;44443;L;I20;1,53;763;1020;102;735;25560;2532;119;5;1494;258;3023;234;18;925;85,99837494;0,395338;2,447597752;61,39650899;-24,49448296;34,88438011;812,8304138;478,266638
48052209;44443;L;I20;1,52;774;1023;111;749;25620;2555;117;14;1466;283;2961;239;19;942;86,03382874;0,39447;2,485477409;61,37120802;-24,58393769;34,87000456;812,3143616;475,1656312
48052186;44443;L;I20;1,37;692;1003;93;739;25540;2536;118;6;1486;255;3024;234;18;928;93,21244812;0,393737;2,616262067;56,64479484;-25,97963302;32,18454252;804,7226257;473,0197652
47529630;44443;L;I20;1,02;712;1025;109;743;25020;2533;112;26;1381;196;2980;238;20;974;117,2889099;0,403065;3,231932357;45,01704384;-32,76934212;25,57786582;805,2080994;475,0820412
48051758;44443;L;I20;1,17;823;1045;94;708;25310;2561;144;15;1405;225;3027;243;20;967;100,7174072;0,352199;2,879578201;52,4239071;-27,59794893;29,78631085;812,1778259;488,9736048
48051741;44443;L;I20;1,17;819;1046;96;747;25610;2548;117;13;1469;287;2953;238;19;945;101,9074783;0,335751;3,014688889;51,81170299;-29,17184672;29,43846761;817,1252441;478,7850138
48051734;44443;L;I20;1,17;690;1021;94;750;25563;2544;117;11;1455;278;2966;235;19;941;105,1338348;0,335098;2,87923093;50,22170083;-28,73177172;28,53505729;803,7778625;479,5256634
48188423;44451;L;I20;1,57;756;1054;94;817;25343;2519;129;14;1417;251;2993;239;18;967;75,91705322;0,333828;2,481002502;69,54959098;-22,11941516;39,51681306;822,0245972;478,4274098
46874519;44452;L;I20;1,57;760;996;108;735;25200;2542;113;4;1519;218;2986;235;18;973;65,59272766;0,455564;2,091298222;80,49672865;-18,72563831;45,73677764;814,190979;476,9751557
46874489;44454;L;I20;1,57;747;983;114;730;25059;2588;106;7;1460;213;2989;235;18;972;80,08851624;0,452174;2,579370525;65,92705482;-22,25922729;37,45855387;816,2215881;484,6959461
46718358;44454;L;I20;1,22;765;1026;111;737;24850;2702;114;8;1552;268;2909;242;21;962;97,8748703;0,394046;2,688471654;53,94643164;-26,59397659;30,65138161;802,9655457;483,6209454
47723249;44457;L;I20;1,18;767;1018;85;707;25270;2565;142;14;1402;224;3031;242;20;966;106,7694473;0,394696;3,525678087;49,45234926;-29,83888217;28,09792572;817,4327698;484,9561567
48188652;44457;L;I20;1,17;789;1050;103;811;25360;2507;129;13;1430;253;2988;239;18;975;106,9258194;0,394892;3,176356787;49,38002841;-29,71680352;28,05683433;811,7106018;484,7837634
48188591;44457;L;I20;1,22;778;1030;102;726;25520;2567;165;2;1468;279;2982;234;20;921;106,9238815;0,394703;3,300011061;49,38092337;-29,94579833;28,05734282;815,0371399;484,3830176
47267165;44458;L;I20;1,22;745;997;105;718;25320;2570;105;12;1495;251;2931;238;19;967;84,75592041;0,393184;2,301474962;62,29653309;-23,06263406;35,39575743;801,5387573;482,441722
47007231;44469;L;I20;1,37;734;1027;104;756;25060;2573;120;9;1542;239;2972;246;19;958;96,98809814;0,393492;3,212755094;54,43966941;-26,83086961;30,93163035;811,9770813;481,4805686
47873050;44469;L;I20;1,52;677;982;128;728;25320;2528;148;21;1432;226;2994;242;18;966;84,83554077;0,39312;2,423179272;62,23806617;-23,37534128;35,3625376;805,5941467;479,7648088
47773145;44469;L;I20;1,22;688;977;118;737;25260;2524;118;5;1584;205;2992;239;18;929;80,69604492;0,396468;6,419055845;65,43071603;-22,22644107;37,1765432;825,8690491;485,8205931
48502582;44471;L;I20;1,57;741;993;97;723;25320;2501;123;6;1598;225;2887;236;17;977;74,96811676;0,458698;2,379372618;70,42994046;-20,94905476;40,01701163;816,3892517;484,3527486
48502858;44471;L;I20;1,62;741;1024;101;760;25190;2515;157;13;1478;247;2938;228;20;946;74,66902161;0,45309;2,393249971;70,7120555;-21,02961178;40,17730426;816,4725647;482,3990744
48812128;44472;L;I20;1,62;793;1009;76;760;25190;2515;157;13;1478;247;2938;228;20;946;74,66902161;0,45309;2,393249971;70,7120555;-21,02961178;40,17730426;816,4725647;482,3990744
48502810;44472;L;I20;1,21;828;1035;87;730;25160;2565;116;15;1449;246;2974;243;18;943;101,3656311;0,392542;3,303305337;52,08866104;-27,78735592;29,59583014;816,4482727;489,353624
48503040;44472;L;I20;1,57;805;1017;99;747;25290;2510;128;13;1533;222;2912;238;18;969;76,26074982;0,454304;2,558515094;69,23614064;-21,67154667;39,33871628;816,282959;478,1193836
48502629;44472;L;I20;1,27;772;1025;100;741;25000;2548;117;10;1471;229;3043;242;18;956;98,67111206;0,453919;2,631159524;53,51110259;-26,3309322;30,40403556;802,0224304;488,8018028
48502629;44472;L;I20;1,27;663;1006;125;741;25000;2548;117;10;1471;229;3043;242;18;956;98,67111206;0,453919;2,631159524;53,51110259;-26,3309322;30,40403556;802,0224304;488,8018028
48503279;44471;L;I20;1,37;806;1042;100;708;25310;2561;144;15;1405;225;3027;243;20;967;93,16150665;0,393179;3,088533225;56,67576867;-25,53744733;32,20214129;816,0220947;492,072834
48502735;44472;L;I20;1,17;738;1019;94;739;24880;2693;132;4;1464;236;3010;228;22;938;102,5721283;0,394295;3,217487134;51,47597196;-28,408757;29,24771134;814,4061584;486,5842852
48502742;44472;L;I20;1,17;770;1026;92;735;25560;2532;119;5;1494;258;3023;234;18;925;105,6543121;0,395252;3,283312114;49,97429725;-29,66503144;28,39448707;814,2781982;482,6216847
48812180;44473;L;I20;1,52;759;995;81;699;25180;2706;143;5;1459;236;2960;238;21;988;82,82115173;0,453516;2,649339849;63,75183017;-22,57050502;36,22263078;811,6044617;483,0299479
48812104;44477;L;I20;1,57;809;1042;94;723;25320;2501;123;6;1598;225;2887;236;17;977;74,96811676;0,458698;2,379372618;70,42994046;-20,94905476;40,01701163;816,3892517;484,3527486
48812098;44477;L;I20;1,57;712;995;133;774;25200;2527;127;9;1494;227;3018;225;21;921;75,07820892;0,448047;2,257600431;70,32666436;-20,35917318;39,95833202;810,1665344;488,555511
48503132;44478;L;I20;0,81;780;1053;95;779;25300;2511;130;18;1534;233;2994;230;18;917;146,6265259;0,394226;4,859006814;36,00985544;-38,38646423;20,46014513;813,3095398;504,0100625
47668850;44478;L;I20;0,82;780;1047;106;776;25210;2480;121;16;1432;224;3020;230;18;894;147,0908356;0,39503;5,083584766;35,89618605;-38,85827265;20,39556026;814,9806213;502,2273248
48502940;44478;L;I20;1,01;704;1002;109;754;25345;2677;134;4;1668;223;3019;235;19;933;131,1408844;0,394809;3,519069801;40,26204356;-35,20975025;22,87616111;801,0804749;484,9681187
48502650;44478;L;I20;1,01;768;1034;108;708;25310;2561;144;15;1405;225;3027;243;20;967;98,92049408;0,376995;3,319815465;53,37619923;-27,22214751;30,32738593;814,0631104;489,0090558
48502643;44478;L;I20;1,01;811;1049;88;721;25450;2476;132;13;1578;224;3015;223;24;915;98,41148376;0,393221;3,466054578;53,6522751;-27,39962455;30,48424722;816,2421875;485,981274
48502704;44478;L;I20;1,16;810;1041;97;743;25240;2512;155;13;1505;246;2946;229;20;944;109,7028656;0,395385;3,50632055;48,13000983;-30,81603756;27,3465965;816,6523132;482,8923463
48502728;44478;L;I20;1,16;780;1052;113;781;25340;2540;130;12;1413;249;2997;240;18;974;108,1509552;0,394901;3,273731935;48,82065064;-30,33532413;27,73900604;813,2419434;483,7715947
48502926;44478;L;I20;1,21;726;1025;110;773;25250;2522;129;18;1521;230;3011;233;18;919;104,0424805;0,395087;3,372809983;50,74850173;-29,72788431;28,83437598;816,1092529;477,2263445
48672030;44478;L;I20;1,22;746;1021;87;752;25230;2623;127;0;1719;244;2992;232;18;931;109,4612732;0,393191;3,472970153;48,23623777;-30,78224561;27,40695328;811,2495422;477,030353
48503286;44478;L;I20;1,22;687;1013;124;760;25290;2611;176;11;1573;244;3004;234;19;945;112,7757568;0,395564;3,077715299;46,81857296;-30,94155934;26,60146191;800,4622498;474,6652043
48671886;44478;L;I20;1,15;831;1074;96;805;24841;2556;130;20;1431;266;2934;234;22;961;112,0640488;0,392437;3,514343469;47,11591325;-30,05124416;26,77040525;812,8271484;496,8065649
48671893;44478;L;I20;1,16;839;1076;85;821;25110;2527;141;17;1490;290;2918;231;22;939;114,6707687;0,395418;3,644847216;46,04486442;-32,37963931;26,16185479;814,2166443;479,8637443
48671923;44478;L;I20;1,16;804;1063;100;821;25110;2527;141;17;1490;290;2918;231;22;939;115,4035034;0,395455;3,684417428;45,75251048;-32,79088533;25,99574459;815,383606;479,4050587
48671930;44478;L;I20;1,15;792;1057;109;821;25110;2527;141;17;1490;290;2918;231;22;939;113,4924469;0,395166;3,666489416;46,52291976;-31,68831931;26,43347713;815,8662109;485,2849661
48671909;44478;L;I20;1,16;839;1079;75;821;25110;2527;141;17;1490;290;2918;231;22;939;110,6327896;0,395451;3,535938987;47,72545299;-29,82598346;27,11673465;815,442627;496,9869934
48502919;44478;L;I20;1,21;794;1045;88;767;25310;2671;134;5;1645;223;3023;235;20;932;97,9118576;0,394886;3,241984528;53,92605277;-28,03601787;30,63980271;815,0065613;475,2491618
48502834;44478;L;I20;1,21;741;1018;106;734;25420;2598;165;3;1429;272;3004;236;20;923;99,74692535;0,335837;3,214757456;52,93396244;-28,04012616;30,07611502;815,137085;483,221661
48502827;44478;L;I20;1,21;728;992;96;745;25070;2697;144;0;1447;228;3032;232;18;934;106,7528076;0,393938;3,392640937;49,46005747;-29,7526354;28,10230538;814,4454346;485,4986814
48671794;44479;L;I20;1,22;791;996;82;675;25170;2619;145;8;1405;220;3020;215;20;937;100,0637207;0,394326;3,417934603;52,76637689;-28,91082009;29,98089596;822,5481567;478,868721
48671749;44479;L;I20;1,57;664;997;120;730;25163;2611;140;1;1495;233;3027;232;18;958;79,4467926;0,455083;2,413344887;66,4595741;-21,79991645;37,76112165;813,9578857;489,4460219
48671756;44479;L;I20;1,57;756;999;114;746;25140;2642;144;0;1477;234;3017;230;18;933;79,27205658;0,454517;2,241747001;66,60606811;-21,87143099;37,84435688;810,2576294;487,6578474
48671732;44479;L;I20;1,57;766;1026;113;762;25340;2572;128;9;1522;232;3039;230;22;923;80;0,454775;2,038773321;66;-21,82999801;37,5;800,2263794;482,4434625
48675057;44479;L;I20;1,57;744;1013;123;737;24899;2695;132;3;1473;237;3011;228;21;939;81,02368164;0,455153;2,061883792;65,16613283;-21,6765872;37,02621183;797,0368958;482,4102861
48681568;44479;L;I20;1,62;801;1032;102;791;25310;2619;132;6;1615;227;3013;234;21;932;81;0,456218;2,618449014;65,18518519;-23,2303237;37,03703704;818,945343;478,9940289
48681582;44479;L;I20;1,62;777;1016;108;731;25262;2627;157;11;1458;220;3005;234;19;946;79,28626251;0,455172;2,41430776;66,59413412;-22,3668823;37,83757621;812,414978;479,3532025
48681575;44479;L;I20;1,62;818;1030;94;758;25280;2613;173;11;1539;240;3005;234;19;947;80,34274292;0,455101;2,852953078;65,71844336;-23,87857803;37,34002464;827,3180542;475,8095894
48681629;44479;L;I20;1,57;821;1044;97;774;25200;2527;127;9;1494;227;3018;225;21;921;83,4570694;0,454224;2,636711056;63,26606048;-23,84225889;35,94662527;814,8897095;476,9782921
48681605;44479;L;I20;1,57;751;1000;109;729;25420;2692;134;2;1719;224;3012;235;19;937;83,51377106;0,455695;2,589606971;63,223106;-23,44607978;35,92221932;813,9244385;482,0380409
48681612;44479;L;I20;1,57;674;986;131;751;25230;2641;128;0;1709;240;2996;232;18;931;85,95211792;0,454924;2,347761677;61,42955087;-23,30055708;34,9031539;802,7887573;483,5382119
