Coilnr;Date;Direction;Type;Th mm;Re02 Mpa;Rm Mpa;A80 x10%;C ppm;Mn ppm;Si ppm;P ppm;S ppm;Al ppm;Ti ppm;Cr ppm;Nb ppm;B ppm;Mo ppm;Linespeed (m/min);SKP elongation (%);Heating C/s 660 to 750;t_soaking_hot s;Cooling C/s;t_soaking_cold s;soaking_hot C;soaking_cold C
42098159;02/01/2021;T;I20;1,776;753;1035;97;755;25210;2501;108;18;1603;209;2958;227;;914;51;0,18631423;1,936061894;103,5294118;-12,78049163;58,82352941;814,066125;492,717
42106973;02/01/2021;T;I20;1,024;710;1031;106;733;25060;2692;108;4;1612;250;2992;226;;988;109;0,39839837;2,918818085;48,44036697;-29,87395973;27,52293578;796,952815;470,638
42106980;02/01/2021;T;I20;1,0275816;685;1057;107;724;25255;2945;161;10;1530;276;3062;243;;954;135;0,409;3,464242526;39,11111111;-34,77679875;22,22222222;790,08355;480,04
42107028;02/01/2021;T;I20;1,225;641;1026;124;717;25040;2576;143;16;1423;204;2971;236;;971;119;0,209;2,544198854;44,3697479;-30,87455;25,21008403;776,139;469,279
42107035;02/01/2021;T;I20;1,235;677;1058;112;726;25380;2686;138;7;1528;285;2967;231;;973;120;0,19360515;2,575002454;44;-29,58887;25;776,9403;486,3813
42107059;02/01/2021;T;I20;1,016;700;1034;105;726;25380;2686;138;7;1528;285;2967;231;;973;117;0,37;3,04649498;45,12820513;-30,78384855;25,64102564;790,34105;472,47852
42107059;02/01/2021;T;I20;1,131;706;1058;98;726;25380;2686;138;7;1528;285;2967;231;;973;116;0,23;2,359738232;45,51724138;-28,20926667;25,86206897;775,115;493,63
42107097;02/01/2021;L;I20;0,8;739;1049;108;815;25340;2611;123;3;1420;244;3015;239;;960;127;0,439;5,855084748;41,57480315;-35,10988872;23,62204724;796,25908;455,23038
42107110;02/01/2021;L;I20;0,813;744;1059;85;787;25340;2502;124;10;1353;237;2987;234;;948;120;0,33;3,623334729;44;-31,227015;25;800,46976;488,992
42107172;02/01/2021;T;I20;1,098;630;1023;135;739;25091;2664;112;13;1447;227;3048;231;;915;132;0,18;2,809554632;40;-31,66702;22,72727273;774,64;491,078
42107172;02/01/2021;T;I20;1,093;646;1040;126;739;25091;2664;112;13;1447;227;3048;231;;915;132;0,2004564;2,823471981;40;-31,18269;22,72727273;775,175;495,471
42107196;02/01/2021;T;I20;1,014;641;1042;120;711;25100;3629;123;10;1731;246;3012;318;;979;140;0,2;2,879129442;37,71428571;-32,43205;21,42857143;768,689;492,98
42107271;02/01/2021;L;I20;0,989;743;1016;105;719;25320;2598;111;8;1674;269;2973;229;;963;124;0,4;3,977661696;42,58064516;-35,41295333;24,19354839;811,89;470,134
42107288;02/01/2021;L;I20;1,0002782;692;1014;69;719;25320;2598;111;8;1674;269;2973;229;;963;131;0,3319;3,646202699;40,30534351;-34,53912704;22,90076336;800,811825;486,582
42107288;02/01/2021;L;I20;1,019;739;1028;111;719;25320;2598;111;8;1674;269;2973;229;;963;131;0,389;3,639705829;40,30534351;-33,8291125;22,90076336;800,69702;493,305
42107363;02/01/2021;L;I20;1,365;674;1006;98;748;25130;3069;182;15;1467;283;3083;240;;929;90;0,2;2,081848614;58,66666667;-23,081325;33,33333333;788,36;488,769
42107479;02/01/2021;L;I20;1,394;703;1014;113;748;25130;3069;182;15;1467;283;3083;240;;929;93;0,239;2,509839018;56,77419355;-24,575715;32,25806452;798,21862;483,664
42107608;02/01/2021;L;I20;1,5847332;737;988;115;748;25320;2534;93;12;1450;215;2962;231;;936;75;0,3860257;2,181885327;70,4;-20,1340625;40;803,6644;478,764
42107844;03/01/2021;T;I20;1,419;673;1021;146;721;25340;2608;110;14;1553;242;3041;241;;964;89;0,189;2,140622088;59,3258427;-21,73558;33,70786517;783,415;489,376
42107882;03/01/2021;L;I20;1,414;672;997;120;755;25210;2501;108;18;1603;209;2958;227;;914;101;0,2;2,530846831;52,27722772;-26,07533833;29,7029703;792,54;486,074
42107882;03/01/2021;L;I20;1,412;688;999;120;755;25210;2501;108;18;1603;209;2958;227;;914;101;0,2;2,560165091;52,27722772;-26,3293567;29,7029703;793,43562;483,604
42107875;03/01/2021;L;I20;1,416;672;997;120;755;25210;2501;108;18;1603;209;2958;227;;914;99;0,2;2,458224587;53,33333333;-25,60767;30,3030303;790,4988;482,406
42107875;03/01/2021;L;I20;1,419;699;1013;114;755;25210;2501;108;18;1603;209;2958;227;;914;99;0,189;2,497377735;53,33333333;-25,994595;30,3030303;793,144;481,213
42132299;03/01/2021;L;I20;1,3062785;655;988;129;700;25300;2598;96;7;1629;241;3007;232;;980;104;0,189;2,537132986;50,76923077;-24,91609467;28,84615385;787,93442;502,399
42132367;03/01/2021;L;I20;1,218;716;1023;41;750;25221;3372;123;13;1616;255;3046;287;;982;115;0,189;2,886625881;45,86643122;-29,91893207;26,06047228;789,8049;478,985
42132404;03/01/2021;T;I20;1,363;509;822;187;751;24950;2534;120;6;1406;252;2949;223;;905;96;0,209;2,382080612;55;-22,046736;31,25;785,12673;507,055
42132459;03/01/2021;T;I20;1,4771216;756;1099;104;701;25170;3575;121;9;1728;244;3013;313;;973;100;0,2;2,11400743;52,8;-23,20114667;30;772,18188;496
42132466;03/01/2021;T;I20;1,46;726;1078;122;711;25100;3629;123;10;1731;246;3012;318;;979;100;0,2066024;2,235347777;52,8;-23,96110333;30;775,67612;487,41
42132480;03/01/2021;T;I20;1,509;668;1024;131;736;25630;2542;122;16;1497;216;2965;237;;936;95;0,189;2,201196273;55,57894737;-23,80660021;31,57894737;782,919975;484,675
42132503;03/01/2021;L;I20;1,555;695;1010;112;728;25209;3039;116;6;1627;251;2978;291;;936;90;0,189;2,236318266;58,66666667;-22,52385;33,33333333;791,048675;493,57
42132510;03/01/2021;L;I20;1,5017;682;993;128;717;25164;2605;134;15;1463;206;2975;239;;972;91;0,1901;2,640641705;58,02197802;-23,70155667;32,96703297;798,4345;482,022
42205795;09/01/2021;L;I20;1,223;635;963;121;714;25015;2563;98;11;1580;229;2793;243;;880;113;0,189;3,016594309;46,72566372;-26,92855917;26,54867257;794,86;508,433
42205795;09/01/2021;L;I20;1,218;636;956;132;714;25015;2563;98;11;1580;229;2793;243;;880;112;0,2;3,016348209;47,14285714;-29,28442533;26,78571429;796,44025;482,932
42205795;09/01/2021;L;I20;1,21931;639;960;130;714;25015;2563;98;11;1580;229;2793;243;;880;111;0,189;2,892860738;47,56756757;-29,3932625;27,02702703;796,981715;483,805
42205795;09/01/2021;L;I20;1,2161051;643;964;137;714;25015;2563;98;11;1580;229;2793;243;;880;113;0,19278969;2,971335443;46,72566372;-29,57263298;26,54867257;793,543855;479,268
42205863;09/01/2021;T;I20;1,016;624;1005;125;728;25210;2670;98;9;1616;234;2996;248;;986;120;0,1901177;2,724163317;44;-29,2982;25;781,724;492,247
42206000;09/01/2021;L;I20;1,577;805;1034;101;791;25460;2884;115;5;1469;281;3045;244;;980;79;0,45369712;2,798671454;66,83544304;-22,26673592;37,97468354;822,629135;484,615
42206000;09/01/2021;L;I20;1,5544965;807;1000;41;791;25460;2884;115;5;1469;281;3045;244;;980;79;0,469;2,807180759;66,83544304;-22,46818921;37,97468354;822,746975;481,476
42206055;09/01/2021;L;I20;1,623;745;1036;105;758;25530;2681;121;7;1503;232;3012;243;;967;78;0,4;2,364178952;67,69230769;-21,71783315;38,46153846;813,648725;484,72574
42206055;09/01/2021;L;I20;1,621;796;1037;106;758;25530;2681;121;7;1503;232;3012;243;;967;78;0,409;2,438367;67,69230769;-21,75914;38,46153846;814,4745;482,834
42206048;09/01/2021;L;I20;1,623;796;1037;106;758;25530;2681;121;7;1503;232;3012;243;;967;78;0,4;2,438768594;67,69230769;-21,75914;38,46153846;814,50775;482,834
42206130;09/01/2021;L;I20;1,37;802;1007;99;730;25270;2644;99;9;1647;238;2988;247;;988;79;0,389;2,766759722;66,83544304;-24,1106025;37,97468354;823,3388;462,903
42206192;09/01/2021;L;I20;1,37;844;1048;97;743;25530;2650;113;6;1479;228;3004;246;;978;86;0,3830392;2,958580828;61,39534884;-26,34517048;34,88372093;824,364765;462,376
42206253;09/01/2021;L;I20;1,365;838;1043;91;740;25620;2652;114;6;1491;230;3010;249;;978;87;0,379;3,109531548;60,68965517;-26,34215;34,48275862;825,1512;465,779
42206260;09/01/2021;L;I20;1,36;823;1028;94;744;25500;2525;110;16;1402;225;2990;243;;959;87;0,36;2,932043669;60,68965517;-26,15427785;34,48275862;822,79203;467,9162
42206451;10/01/2021;L;I20;2,0553658;695;954;116;727;25090;2593;95;7;1479;221;2866;236;;900;62;0,189;2,1640554;85,16129032;-17,4668136;48,38709677;821,59518;482,186
42206468;10/01/2021;L;I20;2,036245;692;952;117;727;25090;2593;95;7;1479;221;2866;236;;900;63;0,19061264;2,196484305;83,80952381;-17,87142525;47,61904762;818,97982;477,548
42206468;10/01/2021;L;I20;2,022;695;954;116;727;25090;2593;95;7;1479;221;2866;236;;900;63;0,209;2,171519016;83,80952381;-17,8349325;47,61904762;821,149;482,466
42237901;10/01/2021;T;I20;1,998;654;988;124;718;25010;2561;93;6;1603;235;2726;242;;827;71;0,19098414;1,626610465;74,36619718;-17,73532667;42,25352113;781,14655;483,407
42237901;10/01/2021;T;I20;1,871;681;993;108;718;25010;2561;93;6;1603;235;2726;242;;827;68;0,2;1,546187108;77,64705882;-18,52580667;44,11764706;786,2345;468,574
42237932;10/01/2021;T;I20;2,026;749;1063;117;709;24860;2685;121;3;1505;259;2961;232;;983;72;0,189;1,503924441;73,33333333;-16,81668;41,66666667;769,6495;490,691
42237956;10/01/2021;T;I20;2,012;698;1028;111;728;24970;2743;108;5;1568;241;3015;229;;988;72;0,18;1,785483697;73,33333333;-17,5121916;41,66666667;791,07428;502,175
42238025;10/01/2021;T;I20;1,494875;682;1045;115;773;25120;2607;107;17;1402;206;2985;215;;978;97;0,189;2,280698661;54,43298969;-23,5494175;30,92783505;783,804;494,216
42238155;10/01/2021;T;I20;1,5182031;721;1017;122;706;25160;2607;96;11;1474;216;2993;235;;1000;83;0,39776528;2,090166349;63,61445783;-22,40757087;36,14457831;795,018815;476,68512
42238162;10/01/2021;L;I20;1,5039291;771;989;68;702;24860;2689;118;2;1539;255;2969;230;;977;74;0,479;2,552028589;71,35135135;-21,98148417;40,54054054;820,086175;465,9025
42238247;10/01/2021;L;I20;1,351;790;1006;66;737;25340;2586;103;15;1645;220;2997;231;;962;76;0,37;2,654404208;69,47368421;-22,93813;39,47368421;825,475;469,019
42238278;10/01/2021;L;I20;1,365;822;1031;98;781;25800;2634;93;4;1583;248;3012;242;;936;88;0,3694384;3,209739617;60;-24,98314353;34,09090909;827,06005;489,51187
42238285;10/01/2021;L;I20;1,366;844;1052;104;743;25530;2650;113;6;1479;228;3004;246;;978;86;0,389;3,009507419;61,39534884;-24,23861983;34,88372093;825,101915;491,484
42238377;10/01/2021;T;I20;2,022507;767;1098;98;751;25840;2595;115;9;1512;259;3014;244;;936;79;0,2;1,545339566;66,83544304;-16,676742;37,97468354;769,7898;528,992
42238377;10/01/2021;T;I20;2,026;779;1101;97;751;25840;2595;115;9;1512;259;3014;244;;936;68;0,189;1,654805841;77,64705882;-16,55941667;44,11764706;780,232315;483,115
42238384;10/01/2021;T;I20;2,0315878;751;1077;102;751;25840;2595;115;9;1512;259;3014;244;;936;70;0,19773367;1,581478639;75,42857143;-16,3375835;42,85714286;776,51448;496,769
42238391;10/01/2021;T;I20;2,025;676;1011;123;728;25210;2670;98;9;1616;234;2996;248;;986;71;0,19127399;1,683557625;74,36619718;-17,3271098;42,25352113;788,0718;500,68854
42238407;10/01/2021;T;I20;2,022;676;1011;123;728;25210;2670;98;9;1616;234;2996;248;;986;71;0,189;1,682806214;74,36619718;-17,2869025;42,25352113;788,1245;501,467
42238476;10/01/2021;L;I20;1,202;771;1032;99;787;25770;2625;92;4;1583;247;3009;241;;935;105;0,3874247;3,217797946;50,28571429;-28,95017125;28,57142857;812,1661;484,738
42238469;10/01/2021;L;I20;1,268;785;1033;105;746;25480;2686;109;8;1527;233;3024;241;;970;98;0,33;2,922403716;53,87755102;-27,41778667;30,6122449;814,70568;485,891
42238469;10/01/2021;L;I20;1,274;803;1033;109;746;25480;2686;109;8;1527;233;3024;241;;970;98;0,319;2,954025797;53,87755102;-27,40641867;30,6122449;815,5174;486,597
42238513;10/01/2021;L;I20;1,0199199;646;958;72;728;24970;2743;108;5;1568;241;3015;229;;988;115;0,3968724;3,192230803;45,91304348;-30,06196792;26,08695652;799,53467;485,186
42238544;10/01/2021;T;I20;1,3035647;641;1014;112;770;25170;2633;102;11;1480;220;2973;231;;938;108;0,19244233;2,696627798;48,88888889;-26,1150102;27,77777778;785,014285;490,99222
42238599;11/01/2021;T;I20;1,491;709;1017;104;770;25250;2638;106;18;1422;206;2995;218;;985;77;0,44995463;2,08414612;68,57142857;-21,97458083;38,96103896;802,60305;465,739
42238605;11/01/2021;L;I20;1,621;732;1049;105;739;25620;2682;122;7;1486;232;3015;242;;970;78;0,4;2,176812617;67,89283964;-21,30025504;38,57547707;803,944;478,802
42238803;11/01/2021;T;I20;1,613;687;1043;119;735;25370;2655;120;10;1408;244;3002;259;;979;91;0,2;2,091568155;58,02197802;-22,4283605;32,96703297;780,31627;485,3317
42291002;11/01/2021;T;I20;1,7938095;742;1074;108;719;25320;2598;111;8;1674;269;2973;229;;963;81;0,2;1,944555463;65,18518519;-19,5513615;37,03703704;781,9891;489,921
42291019;11/01/2021;T;I20;1,804;663;1013;119;752;25050;2522;121;7;1410;257;2941;222;;911;81;0,209;1,778908504;65,18518519;-20,0329578;37,03703704;780,463015;490,226
42291026;11/01/2021;T;I20;1,791;659;1021;130;751;24950;2534;120;6;1406;252;2949;223;;905;81;0,2;1,792907832;65,18518519;-19,2953475;37,03703704;775,829;490,752
42291064;11/01/2021;L;I20;1,424;667;989;132;737;25590;2535;122;16;1487;215;2960;236;;934;94;0,2;2,298987653;56,17021277;-24,39519333;31,91489362;789,7995;482,731
42291064;11/01/2021;L;I20;1,421;669;991;130;737;25590;2535;122;16;1487;215;2960;236;;934;98;0,209;2,441542628;53,87755102;-25,125485;30,6122449;789,3642;483,32
42291088;11/01/2021;T;I20;1,371;668;1020;130;715;25420;2586;97;3;1572;244;2975;236;;940;101;0,449;2,280853854;52,21715731;-25,96822175;29,66883938;784,90655;484,167
42291309;11/01/2021;L;I20;1,011;820;1024;99;702;24860;2689;118;2;1539;255;2969;230;;977;130;0,43;4,362280097;40,61538462;-36,75479167;23,07692308;825,31445;494,014
42291309;11/01/2021;L;I20;1,011;820;1024;99;702;24860;2689;118;2;1539;255;2969;230;;977;130;0,43;4,362280097;40,61538462;-36,75479167;23,07692308;825,31445;494,014
42291323;11/01/2021;L;I20;1,011;716;1060;89;715;25180;2619;130;11;1509;236;3045;245;;993;125;0,4;3,322878261;42,24;-33,4103125;24;798,614;481,82
42291323;11/01/2021;L;I20;1,011;769;1043;110;715;25180;2619;130;11;1509;236;3045;245;;993;129;0,389;3,66354246;40,93023256;-35,1736775;23,25581395;805,5595;482,592
42291316;11/01/2021;L;I20;1,004;775;1039;95;749;25250;2614;114;24;1486;217;3040;234;;947;103;0,319;3,417494002;51,26213592;-30,4589025;29,12621359;817,0545;468,149
42291347;11/01/2021;L;I20;1,021;654;981;126;773;25120;2607;107;17;1402;206;2985;215;;978;136;0,189;3,67151942;38,82352941;-35,23329333;22,05882353;795,329;483,217
42291347;11/01/2021;L;I20;1,019;674;1015;126;773;25120;2607;107;17;1402;206;2985;215;;978;136;0,189;3,410083402;38,82352941;-35,29064;22,05882353;791,399;482,731
42291347;11/01/2021;L;I20;1,021;681;972;121;773;25120;2607;107;17;1402;206;2985;215;;978;136;0,189;3,67151942;38,82352941;-35,23329333;22,05882353;795,329;483,217
42291330;11/01/2021;L;I20;1,019;638;964;130;724;25097;2594;95;7;1478;220;2879;235;;911;136;0,189;3,670559437;38,82352941;-35,34031967;22,05882353;795,3745;482,34265
42291330;11/01/2021;L;I20;1,019;638;964;130;724;25097;2594;95;7;1478;220;2879;235;;911;136;0,189;3,670559437;38,82352941;-35,34031967;22,05882353;795,3745;482,34265
42291378;11/01/2021;L;I20;1,011;697;1028;123;713;25290;2718;137;4;1549;262;3009;241;;942;137;0,189;3,716574971;38,54014599;-35,80472167;21,89781022;796,4245;481,981
42291378;11/01/2021;L;I20;1,011;705;1026;113;713;25290;2718;137;4;1549;262;3009;241;;942;137;0,18673214;3,693617237;38,54014599;-35,75094917;21,89781022;795,8445;482,183
42291453;11/01/2021;L;I20;0,93;814;1039;90;742;25900;2616;115;8;1510;259;3019;245;;940;131;0,34;4,524628287;40,30534351;-38,47873917;22,90076336;824,991825;478,742
42291460;11/01/2021;L;I20;0,9289001;789;1024;106;757;25130;2607;103;6;1494;232;2975;230;;943;117;0,34;4,158735735;45,12820513;-36,13779;25,64102564;824,92325;459,686
42291477;11/01/2021;L;I20;1,031;784;1003;99;707;25120;2742;128;3;1515;256;3005;237;;964;113;0,389;3,569971338;46,72566372;-34,43034667;26,54867257;820,3695;464,138
42291521;11/01/2021;L;I20;1,365153;693;997;121;713;25270;2560;114;19;1492;215;2996;245;;992;92;0,4;2,606317196;57,2157205;-24,65904747;32,5089321;804,10325;487,41428
42316284;12/01/2021;L;I20;1,347;656;991;137;770;24860;3085;124;7;1413;240;3078;222;;955;106;0,2;2,929586509;49,81132075;-28,745875;28,30188679;795,384;468,614
42316277;12/01/2021;L;I20;1,22;711;1045;118;743;25530;2650;113;6;1479;228;3004;246;;978;103;0,19912785;2,579161108;51,26213592;-26,83047;29,12621359;791,40155;481,721
42316581;12/01/2021;L;I20;1,61;766;1025;74;765;25620;2598;120;25;1419;208;3005;243;;968;83;0,39135006;2,093471557;63,61445783;-21,92571575;36,14457831;797,205;487,4617
42374853;15/01/2021;L;I20;1,315;674;1014;119;720;25350;2600;110;13;1564;245;3040;242;;965;106;0,2;2,695465484;49,81132075;-26,86534667;28,30188679;791,7756;488,444
42374938;16/01/2021;L;I20;1,606;742;1027;116;754;25540;2798;117;4;1534;288;3033;243;;980;68;0,4;2,192377379;77,64705882;-20,05779227;44,11764706;817,82982;466,204
42374990;16/01/2021;L;I20;1,483;790;1049;102;787;25770;2625;92;4;1583;247;3009;241;;935;84;0,409;2,691604731;62,85714286;-23,64957;35,71428571;812,883;475,317
42375052;16/01/2021;L;I20;1,363;766;1012;75;768;25840;2568;98;6;1509;250;2967;245;;960;95;0,4;2,976188168;55,57894737;-25,04690833;31,57894737;813,171415;499,157
42375069;16/01/2021;L;I20;1,371;766;1027;78;778;25736;2608;98;8;1488;251;2982;245;;984;96;0,4016369;3,048280893;55;-25,54636;31,25;812,9851;494,44
42375090;16/01/2021;L;I20;1,024;826;1047;90;773;25120;2607;107;17;1402;206;2985;215;;978;112;0,319;4,12098664;47,14285714;-32,45607587;26,78571429;823,410335;477,627
42375106;16/01/2021;L;I20;0,99567974;764;1037;74;779;25705;2783;118;4;1483;280;3030;244;;954;127;0,34;3,965618869;41,57480315;-36,43767583;23,62204724;813,144;472,626
42375137;16/01/2021;L;I20;0,99796444;806;1023;36;752;25760;2645;102;5;1471;253;3019;243;;967;129;0,34069368;3,805169177;40,93023256;-35,582285;23,25581395;808,3095;481,902
42375168;16/01/2021;L;I20;1,3252012;695;1033;110;781;25300;3080;122;15;1541;272;3052;238;;984;103;0,19955735;2,603582208;51,26213592;-26,89887917;29,12621359;791,669;480,484
42375205;16/01/2021;L;I20;1,383;802;1038;91;752;25760;2645;102;5;1471;253;3019;243;;967;92;0,39672434;3,001240104;57,39130435;-26,41186217;32,60869565;817,651325;477,0901
42375236;16/01/2021;L;I20;1,2251625;804;967;0;741;25600;2538;113;19;1466;201;2970;236;;919;92;0,39821184;3,132668877;57,39130435;-27,92097267;32,60869565;821,19595;463,5524
42375267;16/01/2021;L;I20;1,325;853;1008;0;740;25620;2652;114;6;1491;230;3010;249;;978;92;0,389;3,538214487;57,39130435;-28,31085333;32,60869565;825,9751;460,798
42375281;16/01/2021;L;I20;1,526;694;1010;124;781;25705;2620;98;9;1482;252;2987;245;;991;86;0,389;2,228777941;61,39534884;-23,6146755;34,88372093;798,839985;477,485
42375328;16/01/2021;L;I20;1,355;804;1027;98;768;25840;2568;98;6;1509;250;2967;245;;960;93;0,389;3,170013129;56,77419355;-25,780685;32,25806452;820,5345;488,645
42375311;16/01/2021;L;I20;1,37;645;951;117;717;25020;2573;94;6;1591;233;2735;242;;835;86;0,2;2,208193833;61,39534884;-23,21957;34,88372093;796,44513;477,506
42375342;16/01/2021;L;I20;1,514;764;1022;111;754;25700;2647;102;6;1452;254;3019;243;;966;87;0,389;2,553138052;60,68965517;-23,7462875;34,48275862;806,1045;480,805
42375342;16/01/2021;L;I20;1,496;788;1036;101;754;25700;2647;102;6;1452;254;3019;243;;966;87;0,389;2,698567197;60,68965517;-24,43801;34,48275862;812,9414;478,864
42375366;16/01/2021;L;I20;1,409;776;1018;87;763;25750;2599;98;6;1486;245;2969;244;;959;91;0,4;2,745237151;58,02197802;-25,70719363;32,96703297;812,18333;477,951
42375380;16/01/2021;L;I20;1,417;687;1003;128;763;25750;2599;98;6;1486;245;2969;244;;959;95;0,379;2,454495116;55,57894737;-24,86136304;31,57894737;795,5905;485,24173
42375441;16/01/2021;L;I20;1,026;779;1027;106;768;25840;2568;98;6;1509;250;2967;245;;960;117;0,34;3,779853628;45,12820513;-33,71378985;25,64102564;814,55668;473,334
42375458;16/01/2021;L;I20;1,011;698;1031;107;781;25800;2634;93;4;1583;248;3012;242;;936;124;0,38418776;3,398715689;42,58064516;-32,90505333;24,19354839;797,665;479,694
42375472;16/01/2021;L;I20;1,027;601;979;136;770;25170;2633;102;11;1480;220;2973;231;;938;128;0,209;2,894871186;41,25;-32,09450667;23,4375;782,725;489,864
42375472;16/01/2021;L;I20;1,027;643;982;135;770;25170;2633;102;11;1480;220;2973;231;;938;128;0,209;2,894871186;41,25;-32,09450667;23,4375;782,725;489,864
42375472;16/01/2021;L;I20;1,011;722;1018;115;770;25170;2633;102;11;1480;220;2973;231;;938;129;0,19501477;3,178152338;40,93023256;-34,72702575;23,25581395;787,416;469,343
42375540;16/01/2021;L;I20;0,796;650;980;70;737;25590;2535;122;16;1487;215;2960;236;;934;125;0,19031747;3,311204196;42,24;-33,35291667;24;792,634;474,731
42375564;16/01/2021;L;I20;0,814;699;1007;129;741;25600;2538;113;19;1466;201;2970;236;;919;126;0,389;3,287520059;41,9047619;-33,8567082;23,80952381;793,10882;477,041
42375564;16/01/2021;L;I20;0,814;734;1014;117;741;25600;2538;113;19;1466;201;2970;236;;919;127;0,389;3,330705649;41,57642168;-34,15413926;23,62296687;793,34442;477,041
42375670;16/01/2021;T;I20;1,0199682;683;1089;95;749;25218;3379;123;12;1619;255;3046;288;;982;133;0,189;2,69166766;39,69924812;-30,9022175;22,55639098;772,07797;499,683
42394279;17/01/2021;L;I20;1,5450846;775;1030;90;743;25800;2585;122;24;1493;220;2990;238;;956;82;0,379;2,380822639;64,3902439;-23,116415;36,58536585;811,8;480,161
42394293;17/01/2021;L;I20;1,516;770;1041;80;740;25810;2569;122;23;1526;222;2995;238;;955;94;0,319;2,283216889;56,17021277;-24,54744592;31,91489362;796,673825;494,437
42394330;17/01/2021;L;I20;1,5922271;697;1015;105;750;25492;2609;106;13;1460;229;3009;238;;962;79;0,37528923;2,358945671;66,83544304;-21,87101438;37,97468354;808,08953;474,86206
42394491;17/01/2021;L;I20;1,6096454;830;1066;82;715;25180;2619;130;11;1509;236;3045;245;;993;82;0,3860936;2,665363817;64,3902439;-24,0735764;36,58536585;820,70407;472,462
42579692;24/01/2021;L;I20;1,9361335;669;1001;140;741;25600;2538;113;19;1466;201;2970;236;;919;67;0,4;1,727495744;78,80597015;-17,6037475;44,7761194;800,06955;492,149
42601676;24/01/2021;L;I20;1,1;806;1058;89;754;25540;2798;117;4;1534;288;3033;243;;980;114;0,379;3,618964961;46,31578947;-32,455515;26,31578947;819,6156;482,652
42601690;24/01/2021;L;I20;1,373;786;1015;106;741;25600;2538;113;19;1466;201;2970;236;;919;89;0,32230166;2,546363587;59,3258427;-24,68064563;33,70786517;811,448825;485,2621
42601713;24/01/2021;L;I20;1,519;795;1019;98;744;25680;2625;151;11;1471;256;2982;246;;962;72;0,3857808;3,57501159;73,33333333;-22,36041;41,66666667;825,354585;451,441
42601720;24/01/2021;L;I20;1,511;795;1003;104;743;25800;2585;122;24;1493;220;2990;238;;956;78;0,449;2,582339135;67,69230769;-23,3792195;38,46153846;820,2059;468,981
43111543;15/02/2021;T;I20;1,4714881;643;1009;128;722;25350;2559;115;1;1758;243;2996;236;;930;95;0,189;2,034757337;55,57894737;-22,69607238;31,57894737;775,079895;492,152
43111574;15/02/2021;T;I20;1,48;622;998;125;722;25350;2559;115;1;1758;243;2996;236;;930;95;0,19817758;1,970148063;55,57894737;-22,31534167;31,57894737;770,107965;490,731
43242649;21/02/2021;L;I20;0,935;876;1076;75;731;25648;2635;115;10;1505;247;3022;242;;965;109;0,33;4,596746702;48,44036697;-33,92910217;27,52293578;833,2342;462,638
43242656;21/02/2021;L;I20;0,926;887;1088;75;762;25490;2679;128;9;1462;205;3035;251;;983;124;0,319;4,721265261;42,58064516;-38,19096667;24,19354839;828,5345;463,589
43242670;21/02/2021;L;I20;1,032;872;1093;85;770;25630;2609;144;11;1459;214;3115;250;;975;114;0,289;4,492086801;46,31578947;-35,03638;26,31578947;828,85045;459,156
43242663;21/02/2021;L;I20;1,029;838;1050;90;758;25614;2581;118;23;1431;206;2995;241;;954;117;0,33;3,968066774;45,12820513;-35,04667433;25,64102564;828,0695;476,60593
43242694;21/02/2021;L;I20;1,328;810;1015;86;742;25900;2616;115;8;1510;259;3019;245;;940;85;0,37;2,776964226;62,11764706;-24,84578333;35,29411765;826,1782;481,436
43242717;21/02/2021;L;I20;1,524;907;1105;82;773;25670;2594;146;10;1424;212;3128;250;;975;83;0,37;2,923382274;63,61445783;-24,44257317;36,14457831;830,85525;482,51
43242724;21/02/2021;L;I20;1,327;845;1061;88;773;25670;2594;146;10;1424;212;3128;250;;975;81;0,37;2,754789212;65,18518519;-24,31084725;37,03703704;819,43515;464,342
43242748;21/02/2021;L;I20;1,169;710;1030;101;749;25740;2623;124;5;1595;231;2976;233;;908;111;0,33;3,234719944;47,56756757;-29,83048688;27,02702703;812,970875;496,141
43243206;21/02/2021;L;I20;1,0013077;807;1063;109;762;25490;2679;128;9;1462;205;3035;251;;983;100;0,46;3,41545321;52,8;-28,14391667;30;813,674;478,582
43243268;21/02/2021;L;I20;1,0023841;789;1053;96;721;25380;2624;129;5;1366;197;3038;242;;985;127;0,379;3,897323985;41,57480315;-36,04429333;23,62204724;814,5845;479,593
43243275;21/02/2021;L;I20;1,049;802;1025;100;743;25270;2546;108;6;1657;227;2999;234;;927;120;0,349;3,812725463;44;-33,9548;25;815,9345;480,421
43394377;27/02/2021;T;I20;1,0195119;678;1042;109;684;25080;2501;125;4;1707;229;3012;258;;968;140;0,189;3,057989982;37,71428571;-34,30198333;21,42857143;780,2445;493,993
43394520;27/02/2021;L;I20;1,621;783;1026;107;745;25490;2662;129;7;1428;202;3038;248;;985;80;0,389;2,40531669;66,07018636;-21,94253233;37,53987861;811,6995;486,071
43394537;27/02/2021;L;I20;1,631;774;1025;112;745;25490;2662;129;7;1428;202;3038;248;;985;79;0,4;2,427388391;66,83544304;-21,64450558;37,97468354;815,92993;492,593
43394537;27/02/2021;L;I20;1,623;783;1026;107;745;25490;2662;129;7;1428;202;3038;248;;985;79;0,4;2,372361317;66,83544304;-21,7058425;37,97468354;811,5995;485,85
