Coilnr;Date;Direction;Type;Th mm;Re02 Mpa;Rm Mpa;A80 x10%;C ppm;Mn ppm;Si ppm;P ppm;S ppm;Al ppm;Ti ppm;Cr ppm;Nb ppm;B ppm;Mo ppm;Linespeed (m/min);SKP elongation (%);Heating C/s 660 to 750;t_soaking_hot s;Cooling C/s;t_soaking_cold s;soaking_hot C;soaking_cold C
208141;08/10/2021;L;I20;1,8;695;1011;111,4;723;24901;2977;128;21;1410;368;2748;237;19;925;75,00235;0,06572059;3,548408334;80,07749091;-28,2586208;42,23867652;803,9125;456,6191
208142;08/10/2021;L;I20;1,8;704;1004;98,2;718;24843;2530;134;20;1596;353;2743;235;19;953;74,998695;0,07189543;3,558065323;80,08139342;-28,33899553;42,24073499;805,60392;456,8392
208143;08/10/2021;L;I20;1,8;702;1026;110,2;725;24787;2772;122;17;1566;339;2710;252;21;923;75,0149;0,06699347;3,547064221;80,06409393;-28,42364896;42,23160999;803,250975;453,7464
208144;08/10/2021;L;I20;1,8;706;1032;107,7;725;24787;2772;122;17;1566;339;2710;252;21;923;75,01033;0,0682649;3,551774245;80,06897183;-28,48278613;42,23418295;804,7033;454,8212
208145;08/10/2021;L;I20;1,8;698;1016;121,6;725;24787;2772;122;17;1566;339;2710;252;21;923;75,02052;0,072052285;3,559374938;80,0580961;-28,49561407;42,2284463;805,401945;454,5477
208146;08/10/2021;L;I20;1,8;701,4;1033,4;102,9;725;24787;2772;122;17;1566;339;2710;252;21;923;75,012764;0,069921054;3,55726313;80,06637377;-28,5449927;42,23281254;804,718415;452,91843
208147;08/10/2021;L;I20;1,8;703,5;1000,4;101,2;725;24787;2772;122;17;1566;339;2710;252;21;923;75,02287;0,0697647;3,55412567;80,05558838;-28,53896363;42,22712354;804,4706;453,33725
208148;08/10/2021;L;I20;1,8;683;1006;116,5;725;24787;2772;122;17;1566;339;2710;252;21;923;74,99947;0,071390726;3,555621079;80,0805659;-28,50081158;42,2402985;804,9106;454,00662
208149;08/10/2021;L;I20;1,8;710,9;1025;127,4;725;24787;2772;122;17;1566;339;2710;252;21;923;75,012634;0,061921053;3,553253966;80,06651253;-28,56235526;42,23288573;804,51315;453,17105
208150;08/10/2021;L;I20;1,8;716,1;1022,1;91,1;725;24787;2772;122;17;1566;339;2710;252;21;923;75,01237;0,06675;3,558516865;80,06679432;-28,31753499;42,23303436;805,3941;456,7908
208151;08/10/2021;L;I20;1,8;702;1009;99,5;718;24843;2530;134;20;1596;353;2743;235;19;953;75,03842;0,073644735;3,564567504;80,03899869;-28,4767523;42,21837293;805,70856;454,525
208152;08/10/2021;L;I20;1,8;704;1025,2;118,2;716;24852;2569;110;23;1603;361;2742;271;21;849;74,12233;0,058054794;3,501047425;81,02821377;-27,95949879;42,74015671;802,4959;454,65207
208153;08/10/2021;L;I20;1,8;693,2;1012;110,7;716;24852;2569;110;23;1603;361;2742;271;21;849;74,0075;0,060118422;3,502616394;81,1539371;-27,94746104;42,80647232;804,862485;457,4408
208154;08/10/2021;L;I20;1,8;690;1011;113,3;716;24852;2569;110;23;1603;361;2742;271;21;849;73,953156;0,065118425;3,51835085;81,21357255;-28,06100001;42,83792838;806,7796;455,52896
208155;08/10/2021;L;I20;1,8;709,5;1009,9;114,2;716;24852;2569;110;23;1603;361;2742;271;21;849;73,99338;0,06583117;3,529121143;81,16942353;-28,04401794;42,81464099;807,33245;455,06882
208156;08/10/2021;L;I20;1,8;701;1018;87,3;716;24852;2569;110;23;1603;361;2742;271;21;849;74,00429;0,06824675;3,532253651;81,15745722;-28,03983464;42,80832908;807,5948;455,11688
208157;08/10/2021;L;I20;1,8;669;981;122,5;729;24636;2373;117;24;1598;352;2722;254;18;858;73,95218;0,10103846;3,531900988;81,21464438;-27,87335938;42,83849374;807,72435;456,73462
208158;08/10/2021;L;I20;1,8;685;987;108;729;24636;2373;117;24;1598;352;2722;254;18;858;73,935165;0,09618301;3,526550023;81,23333464;-27,94539354;42,84835234;806,8732;455,06143
208162;08/10/2021;L;I20;1,8;685;993;115,3;729;24636;2373;117;24;1598;352;2722;254;18;858;61,565228;0,1032549;2,927306276;97,55506794;-22,91664336;51,45761825;805,81178;460,7046
208168;08/10/2021;L;I20;1,8;707;1021;100,5;729;24636;2373;117;24;1598;352;2722;254;18;858;73,88829;0,10718049;3,528753503;81,28486936;-27,3736147;42,87553549;806,64095;460,53757
208169;08/10/2021;L;I20;1,8;712;1026;78,2;712;24642;2628;125;17;1587;339;2676;255;19;937;74,70845;0,09091262;3,534610947;80,39251249;-27,725538;42,40484175;804,58302;463,1602
208170;08/10/2021;L;I20;1,8;738,4;1018,1;78;725;24787;2772;122;17;1566;339;2710;252;21;923;74,009605;0,07557843;3,494686206;81,1516289;-27,47726891;42,8052548;803,44755;462,27548
208171;08/10/2021;L;I20;1,8;710;1009;107,9;725;24787;2772;122;17;1566;339;2710;252;21;923;74,00345;0,07780861;3,527736002;81,15837843;-27,54309738;42,80881499;807,85742;462,83542
208172;08/10/2021;L;I20;1,8;710;1012;93,8;712;24642;2628;125;17;1587;339;2676;255;19;937;70,105515;0,087044336;3,343456313;85,67086341;-26,30111884;45,18902685;807,2734;458,55566
208261;09/10/2021;L;I20;0,8;687;1026;93,3;730;24860;2432;150;20;1678;380;2737;240;19;962;117,446266;0,121510044;5,547480466;51,1382797;-42,60196536;26,97403764;801,93695;466,89236
208262;09/10/2021;L;I20;0,8;665;1012;117;690;25180;2437;109;21;1612;340;2713;253;21;916;129,9829;0,12953179;6,226506539;46,20607788;-47,92897735;24,37243668;809,58437;465,6549
208276;09/10/2021;L;I20;1;695;1030;89,7;723;24901;2977;128;21;1410;368;2748;237;19;925;107,29406;0,096059404;5,063648759;55,97700376;-38,80907666;29,52633165;801,75745;468,14258
208277;09/10/2021;L;I20;1;701,9;1016,1;125,9;723;24901;2977;128;21;1410;368;2748;237;19;925;125,16624;0,09051822;5,934535112;47,98418487;-46,55470924;25,31033927;806,15225;463,87125
208783;15/10/2021;L;I20;1,35;678;983;92,2;702;24707;2385;137;17;1594;337;2668;251;22;835;85,52194;0,09756311;4,129437221;70,22759306;-33,81788427;37,04312601;818,137875;451,80194
208784;15/10/2021;L;I20;1,35;670,8;969,8;130,6;716;24852;2569;110;23;1603;361;2742;271;21;849;63,484043;0,0596383;3,064142568;94,60645095;-23,52562534;49,9023038;814,268065;467,33618
208789;15/10/2021;L;I20;1,8;727;1045;104,2;724;24849;2861;119;20;1598;352;2746;230;19;951;74,60354;0,061496597;3,506180846;80,50556314;-27,16382228;42,46447287;798,86668;463,37552
208790;15/10/2021;L;I20;1,8;720;1034;109,1;724;24849;2861;119;20;1598;352;2746;230;19;951;74,99897;0,097780645;3,567020968;80,08109978;-27,69222521;42,2405801;807,22065;466,0813
208791;15/10/2021;L;I20;1,8;713,3;1013,9;94,1;724;24849;2861;119;20;1598;352;2746;230;19;951;75,01931;0,06364138;3,561019216;80,05938738;-27,72422145;42,22912741;805,04483;462,95587
208792;15/10/2021;L;I20;1,8;738,9;1045,8;106,9;725;24787;2772;122;17;1566;339;2710;252;21;923;74,974396;0,057732485;3,54926721;80,10734758;-27,76628396;42,2544251;803,91722;462,0879
208793;15/10/2021;L;I20;1,8;713;1020;114,8;724;24849;2861;119;20;1598;352;2746;230;19;951;74,98106;0,053947367;3,547499114;80,10022798;-27,82853877;42,2506697;804,04605;462,0658
208794;15/10/2021;L;I20;1,8;727;1024,4;71,5;725;24787;2772;122;17;1566;339;2710;252;21;923;75,002075;0,06576623;3,547895766;80,07778451;-27,68292172;42,23883139;803,98378;463,96234
208795;15/10/2021;L;I20;1,8;720;1029;104,1;725;24787;2772;122;17;1566;339;2710;252;21;923;75,012596;0,05987013;3,55078641;80,06655309;-27,50313858;42,23290712;804,4701;466,67273
208796;15/10/2021;L;I20;1,8;729;1024,7;119,3;725;24787;2772;122;17;1566;339;2710;252;21;923;75,005394;0,056513157;3,55049261;80,07424106;-27,42154994;42,23696232;804,136165;466,9671
208797;15/10/2021;L;I20;1,8;717;1023;96,6;725;24787;2772;122;17;1566;339;2710;252;21;923;78,19197;0,06481579;3,705544369;76,81095642;-28,47931964;40,51566932;804,7237;468,52368
208799;16/10/2021;L;I20;1,35;709;1012;114,8;732;24659;2563;123;30;1565;344;2675;228;19;929;59,839813;0,19880374;2,797273041;100,3679607;-20,89854307;52,94134191;792,490665;468,4972
208803;16/10/2021;L;I20;1;682;998;128,7;712;24642;2628;125;17;1587;339;2676;255;19;937;93,59272;0,20169419;4,643494163;64,1716578;-34,26931477;33,84878653;825,04615;470,81714
92088040;16/10/2021;L;I20;1;691;1037;81,7;732;24659;2563;123;30;1565;344;2675;228;19;929;124,744446;0,20038243;6,050179965;48,14643211;-45,78505257;25,39592023;813,6615;465,54575
92088050;16/10/2021;L;I20;1;721;1054;109;690;25180;2437;109;21;1612;340;2713;253;21;916;124,00578;0,19871876;5,914775607;48,43322626;-44,92525954;25,54719627;806,60185;469,01926
92088060;16/10/2021;L;I20;1;723;1005;107,2;716;24822;2642;121;12;1480;349;2870;226;19;939;118,081795;0,1993077;5,623511221;50,86304794;-43,35144863;26,82886045;807,086675;466,72256
209588;04/11/2021;L;I20;1,07;714;1029;110,1;723;24901;2977;128;21;1410;368;2748;237;19;925;121,444725;0,102324724;5,802616555;49,45459755;-44,40081577;26,08594157;806,507;464,40665
209597;04/11/2021;L;I20;0,8;648;974;111,4;712;24642;2628;125;17;1587;339;2676;255;19;937;96,41757;0,09565318;4,572490987;62,29155122;-35,45829702;32,85708196;805,0549;465,36935
209598;04/11/2021;L;I20;0,8;651;990;130,5;712;24642;2628;125;17;1587;339;2676;255;19;937;111,088196;0,09183735;5,320342391;54,06515018;-40,34609666;28,51788141;808,793375;469,3518
209599;04/11/2021;L;I20;0,8;658;993;112,5;712;24642;2628;125;17;1587;339;2676;255;19;937;122,993095;0,09032395;5,863982609;48,83200963;-44,52078762;25,75754354;806,68803;469,80704
209600;04/11/2021;L;I20;0,8;658;993;112,5;712;24642;2628;125;17;1587;339;2676;255;19;937;123,54422;0,15014444;5,897276595;48,61417232;-45,04490986;25,64264034;807,35502;467,7789
209604;04/11/2021;L;I20;1;663;1016;125;732;24703;2797;132;7;1671;366;2801;236;17;894;97,62222;0,185893;4,627158483;61,52287871;-35,45986308;32,45162833;803,98767;467,82797
209605;04/11/2021;L;I20;1;664,8;1019,4;120,6;732;24703;2797;132;7;1671;366;2801;236;17;894;100,01133;0,18058369;4,759153708;60,05319597;-36,74208448;31,67641106;805,658825;464,2575
209612;04/11/2021;L;I20;1,2;690;1005;121;725;24787;2772;122;17;1566;339;2710;252;21;923;89,00043;0,17329915;4,253628517;67,48282003;-32,5997373;35,59533364;808,79615;468,13333
209613;04/11/2021;L;I20;1,2;687;1017;120;712;24642;2628;125;17;1587;339;2676;255;19;937;95,0287;0,18146032;4,663794917;63,20195899;-35,24269644;33,33729705;822,218085;469,6254
209614;04/11/2021;L;I20;1,2;689;1001;88,5;717;24750;2394;108;19;1626;360;2656;246;20;916;97,76648;0,17939682;4,715348191;61,4320982;-35,60297571;32,40374411;812,039665;469,38983
209615;04/11/2021;L;I20;1,2;704;1032;112,9;723;24703;2402;105;17;1680;342;2707;238;19;910;106,00658;0,17975086;5,100745153;56,65686036;-39,11814202;29,88493733;811,1242;464,94116
209616;04/11/2021;L;I20;1,2;720;1055;95,9;732;24703;2797;132;7;1671;366;2801;236;17;894;107,79075;0,17831343;5,130680039;55,7190668;-39,22258197;29,390277;806,24405;468,46045
209617;04/11/2021;L;I20;1,2;701;1039;106,1;732;24659;2563;123;30;1565;344;2675;228;19;929;111,56324;0,18179756;5,266591228;53,83493703;-40,79252157;28,3964503;802,61578;466,00568
209618;04/11/2021;L;I20;1,2;680;1018;107,9;717;24750;2394;108;19;1626;360;2656;246;20;916;112,394615;0,18031411;5,327508851;53,43672381;-40,91412495;28,18640377;805,4657;470,03397
209622;04/11/2021;L;I20;1,2;696;1035;97,2;723;24703;2402;105;17;1680;342;2707;238;19;910;109,49411;0,1417;5,197338198;54,85226557;-39,90919294;28,93306316;805,549735;468,6739
209623;04/11/2021;L;I20;1,2;720,5;1019,5;116,7;723;24703;2402;105;17;1680;342;2707;238;19;910;111,98386;0,13960715;5,308611021;53,63272886;-40,87237582;28,28979105;804,53357;467,19644
209624;04/11/2021;L;I20;1,2;707;1015;84,6;723;24703;2402;105;17;1680;342;2707;238;19;910;112,01276;0,13997102;5,33001133;53,61889128;-40,76573355;28,2824921;806,965565;470,08624
209625;04/11/2021;L;I20;1,2;690;999;101,1;723;24703;2402;105;17;1680;342;2707;238;19;910;111,99421;0,14010811;5,331543408;53,62777236;-40,92536298;28,28717663;806,2641;466,956
209626;04/11/2021;L;I20;1,2;689;1006;87,8;723;24703;2402;105;17;1680;342;2707;238;19;910;112,017914;0,14008242;5,337359765;53,61642424;-41,03386884;28,28119081;806,92636;466,76868
209627;04/11/2021;L;I20;1,2;698;1016;96,1;723;24703;2402;105;17;1680;342;2707;238;19;910;112,00111;0,1399654;5,334986683;53,62446854;-40,99074079;28,28543396;806,500705;466,45328
209628;04/11/2021;L;I20;1,2;709,6;1010,5;107,8;723;24703;2402;105;17;1680;342;2707;238;19;910;112,007355;0,14014286;5,324425992;53,6214787;-40,95628214;28,28385689;805,714635;466,77856
209629;04/11/2021;L;I20;1,2;711;1021;114,6;716;24822;2642;121;12;1480;349;2870;226;19;939;111,991035;0,13767397;5,320479161;53,62929274;-40,98701228;28,28797859;805,56993;466,65204
209630;04/11/2021;L;I20;1,2;716;1022;92,3;716;24822;2642;121;12;1480;349;2870;226;19;939;112,001015;0,1399661;5,344791815;53,62451403;-40,87803106;28,28545795;808,0278;468,9966
209631;04/11/2021;L;I20;1,2;707,6;1020,9;90,2;716;24822;2642;121;12;1480;349;2870;226;19;939;112,00639;0,1403834;5,327016008;53,62194068;-40,8354024;28,28410058;805,55815;467,07285
209632;04/11/2021;L;I20;1,2;712;1026;105,6;716;24822;2642;121;12;1480;349;2870;226;19;939;112,00344;0,13976;5,330459326;53,623353;-40,88784974;28,28484554;806,4684;467,9256
209633;04/11/2021;L;I20;1,2;721;1044;104,3;716;24822;2642;121;12;1480;349;2870;226;19;939;112,51943;0,1439373;5,359338559;53,37744779;-41,07824279;28,15513729;806,762075;467,86456
209660;05/11/2021;L;I20;1,4;678;987;112,9;712;24642;2628;125;17;1587;339;2676;255;19;937;91,04781;0,099014595;4,309760764;65,96534282;-32,76226163;34,7949061;802,48282;469,00366
209661;05/11/2021;L;I20;1,4;677;995;94,5;712;24642;2628;125;17;1587;339;2676;255;19;937;95,00029;0,09039272;4,546566232;63,22085964;-35,06239653;33,34726662;809,2949;465,4829
209662;05/11/2021;L;I20;1,4;691,3;985,9;121,8;712;24642;2628;125;17;1587;339;2676;255;19;937;94,98819;0,088523984;4,521203001;63,22891298;-34,80517988;33,35151454;806,4299;466,5026
209663;05/11/2021;L;I20;1,4;687;1004;117,2;712;24642;2628;125;17;1587;339;2676;255;19;937;94,995895;0,09003663;4,527350535;63,22378456;-34,8230174;33,34880944;807,286815;467,0696
209664;05/11/2021;L;I20;1,4;685;995;111,7;712;24642;2628;125;17;1587;339;2676;255;19;937;94,99926;0,08989668;4,530494838;63,22154509;-34,73351223;33,34762818;807,10887;467,0797
209665;05/11/2021;L;I20;1,4;693;1007;111,4;732;24703;2797;132;7;1671;366;2801;236;17;894;95,00026;0,0889569;4,538593231;63,22087961;-34,61476871;33,34727715;808,06335;468,75345
209666;05/11/2021;L;I20;1,4;685;998;112,9;732;24703;2797;132;7;1671;366;2801;236;17;894;91,717514;0,09078838;4,377704939;65,48367632;-33,58436787;34,54084026;806,70995;465,10455
209685;05/11/2021;L;I20;1,8;724,5;1016,6;101,5;732;24901;2624;132;26;1511;339;2729;241;22;968;74,21156;0,08913295;3,520108657;80,9307876;-27,02892156;42,68876709;806,783825;471,94336
209686;05/11/2021;L;I20;1,8;716;1036;102,7;717;24750;2394;108;19;1626;360;2656;246;20;916;74,986534;0,092069305;3,56811362;80,09438068;-27,65142319;42,24758541;806,640105;464,99704
209687;05/11/2021;L;I20;1,8;702,9;978,5;56,8;732;24659;2563;123;30;1565;344;2675;228;19;929;72,46418;0,09015306;3,44507754;82,8823289;-26,79722945;43,71815151;807,16019;465,75305
209697;05/11/2021;L;I20;1,8;679;993;105,3;717;24750;2394;108;19;1626;360;2656;246;20;916;70,81019;0,07509554;3,40380226;84,81830087;-26,21707052;44,73932354;811,261825;464,8688
209698;05/11/2021;L;I20;1,8;672,6;955,3;120,2;717;24750;2394;108;19;1626;360;2656;246;20;916;68,13192;0,07023077;3,308157472;88,15251354;-25,80555975;46,49802912;816,643575;459,77563
209699;05/11/2021;L;I20;1,8;685,2;969;130,6;717;24750;2394;108;19;1626;360;2656;246;20;916;59,980644;0,07090323;2,884124006;100,1323027;-21,92497147;52,81703878;810,24705;466,94708
210696;16/11/2021;L;I20;1,2;717,3;1022,5;114,7;716;24822;2642;121;12;1480;349;2870;226;19;939;111,17641;0,09858974;5,270129921;54,02225166;-40,43766138;28,49525362;804,041025;467,40512
210697;16/11/2021;L;I20;1,2;681;1018;101,3;716;24822;2642;121;12;1480;349;2870;226;19;939;113,00191;0,10417835;5,359702029;53,14954411;-40,96735779;28,03492437;805,08055;470,14014
210698;16/11/2021;L;I20;1,2;711;987;103;691;25113;2367;116;23;1626;370;2706;283;20;928;108,456856;0,09816352;5,179422908;55,37685879;-39,63183011;29,20977167;808,49687;468,961
211465;30/11/2021;L;I20;0,8;661;1011;105,7;712;24642;2628;125;17;1587;339;2676;255;19;937;121,39779;0,115625955;5,748767322;49,47371777;-44,26208882;26,09602695;803,59235;466,4939
211466;30/11/2021;L;I20;0,8;753;1013;96,2;712;24642;2628;125;17;1587;339;2676;255;19;937;131,68973;0,11235762;6,350691667;45,60720111;-48,37590022;24,05654564;813,25133;468,97086
212192;06/12/2021;L;I20;2,01;735;1012;88,4;711;24733;2475;170;27;1405;320;2749;240;17;1014;66,00824;0,16658108;3,194142988;90,98864021;-24,559728;47,99400802;816,2534;467,89053
92122020;06/12/2021;L;I20;1,821;686,1;985,5;91,3;712;24642;2628;125;17;1587;339;2676;255;19;937;71,157616;0,092;3,371652155;84,40417678;-25,77994221;44,52088445;802,9587;466,8995
212227;06/12/2021;L;I20;1,8;682;982;113,9;717;24750;2394;108;19;1626;360;2656;246;20;916;74,53182;0,08937226;3,544543835;80,58303152;-27,99023625;42,50533531;806,6752;459,2146
212228;06/12/2021;L;I20;1,8;717;1018;101,7;717;24750;2394;108;19;1626;360;2656;246;20;916;65,708786;0,068878375;3,11956437;91,40330184;-24,17125427;48,21273064;805,33245;464,9838
212229;06/12/2021;L;I20;1,8;728,4;1018,4;120,1;723;24901;2977;128;21;1410;368;2748;237;19;925;73,975975;0,07697403;3,509100978;81,188521;-26,95920227;42,82471438;804,70193;467,54156
212230;06/12/2021;L;I20;1,8;736;1027;99,2;723;24901;2977;128;21;1410;368;2748;237;19;925;73,99961;0,100012906;3,517318992;81,16258991;-27,43668964;42,81103644;806,096115;462,89807
212231;06/12/2021;L;I20;1,8;731;1020;96,6;733;25086;2499;123;19;1607;336;2677;240;21;998;73,973946;0,09911842;3,508970951;81,19074789;-27,4564436;42,825889;805,017775;461,96054
212232;06/12/2021;L;I20;1,8;706;999;107,4;776;25037;2565;138;27;1547;323;2819;236;20;996;68,61907;0,049668875;3,274511116;87,52668901;-25,75826437;46,16792387;808,1384;459,61987
212247;06/12/2021;L;I20;1,35;711;1017;105;723;24901;2977;128;21;1410;368;2748;237;19;925;97,88245;0,106712766;4,635740448;61,35931416;-36,84701461;32,36535252;804,511165;457,3032
212248;06/12/2021;L;I20;1,35;699;1004;120,6;702;24707;2385;137;17;1594;337;2668;251;22;835;95,86602;0,092612244;4,527527819;62,64993582;-35,04638004;33,04611999;802,25152;465,0041
212249;06/12/2021;L;I20;1,35;695,7;1005,9;120,8;716;24852;2569;110;23;1603;361;2742;271;21;849;97,88371;0,089010306;4,617204836;61,35852431;-36,36106515;32,3649359;802,88145;461,7598
212250;06/12/2021;L;I20;1,35;717;994;110,9;713;24915;2438;129;17;1664;388;2732;249;20;870;97,07476;0,12472816;4,576090669;61,86984135;-35,99412333;32,63464159;802,558275;462,2466
212251;06/12/2021;L;I20;1,35;710;999;105;723;24703;2402;105;17;1680;342;2707;238;19;910;96,71213;0,14888525;4,560226266;62,10182735;-35,82452796;32,75700783;802,8217;462,9
212252;06/12/2021;L;I20;1,35;700;978;121,7;713;24915;2438;129;17;1664;388;2732;249;20;870;95,78102;0,14995745;4,523490464;62,70553394;-35,39248836;33,07544647;802,68045;462,22723
212264;06/12/2021;L;I20;1,35;718;1002;104,6;714;24709;2488;112;13;1563;391;2700;254;21;919;98,89168;0,18548109;4,752310697;60,73311729;-36,40583538;32,03505088;812,41892;469,35352
212296;07/12/2021;L;I20;1,22;739,6;1027,6;122,2;776;25037;2565;138;27;1547;323;2819;236;20;996;109,55594;0,091244444;5,222041902;54,82130864;-40,32627285;28,91673423;808,12065;467,2203
212301;07/12/2021;L;I20;1,37;750;1070;90,7;732;24901;2624;132;26;1511;339;2729;241;22;968;98,09928;0,101587445;4,687158307;61,22369094;-36,56561056;32,293815;808,7731;462,348
212302;07/12/2021;L;I20;1,4;701;992,1;125,7;717;24750;2394;108;19;1626;360;2656;246;20;916;96,59348;0,092337;4,57297298;62,17810974;-34,73799266;32,7972447;803,29485;470,69672
212303;07/12/2021;L;I20;1,4;692;1003;126,1;732;24703;2797;132;7;1671;366;2801;236;17;894;97,7783;0,09051915;4,647594339;61,42467194;-35,75594758;32,39982696;806,241265;467,88
212304;07/12/2021;L;I20;1,2;735;1071;96,9;776;25037;2565;138;27;1547;323;2819;236;20;996;84,85671;0,17490605;4,136451934;70,77813882;-31,17304823;37,33352377;817,636575;469,14966
212305;07/12/2021;L;I20;1,2;747;1074;100,7;776;25037;2565;138;27;1547;323;2819;236;20;996;89,00139;0,18046331;4,233506216;67,48209213;-32,22363906;35,5949497;804,808895;467,79382
212306;07/12/2021;L;I20;1,2;740;1055;107,7;776;25037;2565;138;27;1547;323;2819;236;20;996;90,46736;0,18006983;4,304393092;66,38858479;-32,87086096;35,01815461;806,38285;469,54224
212362;07/12/2021;L;I20;1,37;730,7;1062,4;114,7;776;25037;2565;138;27;1547;323;2819;236;20;996;96,39883;0,099658534;4,572833539;62,30366074;-34,82001586;32,8634694;803,18683;467,47513
212477;09/12/2021;L;I20;1;675;990;107,3;723;24703;2402;105;17;1680;342;2707;238;19;910;129,80162;0,15590878;6,154523765;46,27060895;-47,86679731;24,40647505;804,756825;463,98666
212478;09/12/2021;L;I20;1;669;983;108,9;723;24703;2402;105;17;1680;342;2707;238;19;910;124,479645;0,14957747;5,870366505;48,24885225;-45,70600495;25,44994405;802,15;464,44788
212479;09/12/2021;L;I20;1;669,8;977,8;133;717;24750;2394;108;19;1626;360;2656;246;20;916;129,1161;0,14970297;6,094541355;46,51627489;-47,90723076;24,53605708;803,189765;462,25412
212485;09/12/2021;L;I20;1;684;995;126;713;24915;2438;129;17;1664;388;2732;249;20;870;125,53043;0,13998431;5,923358588;47,84497273;-46,23442922;25,23690869;802,38197;463,41177
212486;09/12/2021;L;I20;1;667,8;973,6;99,3;713;24915;2438;129;17;1664;388;2732;249;20;870;123,918495;0,15030107;5,85847885;48,46734138;-45,83584197;25,56519106;803,00037;461,7097
212495;09/12/2021;L;I20;1,2;727,7;987,1;91,5;711;24733;2475;170;27;1405;320;2749;240;17;1014;107,04106;0,09258156;5,117294239;56,10930983;-39,65828526;29,59611947;810,16348;466,75745
213664;23/12/2021;L;I20;1,35;671;990;115,7;723;24703;2402;105;17;1680;342;2707;238;19;910;96,97079;0,114029415;4,572083125;61,93617686;-36,45304633;32,66963175;802,4794;457,19705
213665;23/12/2021;L;I20;1,35;678,7;962,6;128,6;717;24750;2394;108;19;1626;360;2656;246;20;916;88,55313;0,09109251;4,190912566;67,82368957;-33,33150834;35,77513296;804,75595;458,385
213666;23/12/2021;L;I20;1,35;743,6;978,7;114,6;713;24915;2438;129;17;1664;388;2732;249;20;870;77,68;0,1434386;3,740493403;77,31719876;-29,17800607;40,78269825;813,659635;463,3307
92136730;23/12/2021;L;I20;1,071;668;989;128,3;717;24750;2394;108;19;1626;360;2656;246;20;916;105,0002;0,16000667;5,018889531;57,19989105;-39,34969313;30,1713711;808,59532;459,814
92136740;23/12/2021;L;I20;1,071;651;1001;141,2;723;24703;2402;105;17;1680;342;2707;238;19;910;104,99786;0,15049191;5,019965818;57,20116581;-38,96074002;30,17204351;808,20875;462,2699
92136750;23/12/2021;L;I20;1,071;674;1023;106,7;723;24901;2977;128;21;1410;368;2748;237;19;925;103,75829;0,14789431;4,905628987;57,88453144;-38,26609553;30,5325001;802,74715;462,16586
213676;23/12/2021;L;I20;1;650;960;125,2;732;24703;2797;132;7;1671;366;2801;236;17;894;104,98915;0,1299005;5,02253149;57,20591128;-38,95322896;30,17454661;809,693015;464,80896
213677;23/12/2021;L;I20;1,07;703;965;83,5;732;24703;2797;132;7;1671;366;2801;236;17;894;100,50387;0,10167153;4,905861196;59,75889287;-37,59232722;31,52117426;819,17445;464,96423
213681;23/12/2021;L;I20;1,8;722,8;1012,5;125,3;733;25086;2499;123;19;1607;336;2677;240;21;998;75,00777;0,086157896;3,567276226;80,07170457;-27,45019257;42,23562439;806,31448;467,32632
213682;23/12/2021;L;I20;1,8;688;981;63,5;711;24733;2475;170;27;1405;320;2749;240;17;1014;74,99571;0,084714286;3,567457823;80,08458084;-27,50095526;42,24241627;806,2526;466,35715
213683;23/12/2021;L;I20;1,8;697,2;978,3;121,6;712;25314;2461;108;20;1634;351;2744;240;18;848;75,00857;0,10198701;3,559794716;80,07085057;-27,48427167;42,23517393;804,95;465,82986
213684;23/12/2021;L;I20;1,8;743,7;1024,7;117,6;733;25086;2499;123;19;1607;336;2677;240;21;998;75,00623;0,096536234;3,561231767;80,07334857;-27,85863536;42,23649156;805,35292;461,67392
213685;23/12/2021;L;I20;1,8;695;990;94,9;711;24733;2475;170;27;1405;320;2749;240;17;1014;75,02299;0,10114285;3,556521726;80,05546033;-27,46646064;42,227056;804,51495;466,1117
213686;23/12/2021;L;I20;1,8;703,7;989,3;99,4;711;24733;2475;170;27;1405;320;2749;240;17;1014;75,01363;0,10174026;3,557191399;80,06544944;-27,53642058;42,23232498;804,913;465,75974
213687;23/12/2021;L;I20;1,8;725;1034;74,1;733;25086;2499;123;19;1607;336;2677;240;21;998;70,05698;0,10073684;3,320820127;85,7302156;-26,26079072;45,22033351;804,7184;458,5079
213688;23/12/2021;L;I20;1,8;766,1;1045;113,5;776;25037;2565;138;27;1547;323;2819;236;20;996;67,84853;0,10024;3,229803524;88,52070929;-24,65877943;46,69224226;806,858005;470,01733
213689;23/12/2021;L;I20;1,8;717;1014;116,9;733;25086;2499;123;19;1607;336;2677;240;21;998;73,99706;0,10577622;3,510881534;81,16538684;-27,20035265;42,81251174;804,574115;464,1972
213690;23/12/2021;L;I20;1,8;703;1000;114,5;733;25086;2499;123;19;1607;336;2677;240;21;998;74,01348;0,1094697;3,511650521;81,14738018;-27,4484838;42,80301372;804,962095;461,95303
213691;23/12/2021;L;I20;1,8;704;1008;104,5;733;25086;2499;123;19;1607;336;2677;240;21;998;73,96;0,109038964;3,515357565;81,20605733;-27,42002485;42,83396431;806,09025;462,92856
213692;23/12/2021;L;I20;1,8;739;1040,9;139,5;776;25037;2565;138;27;1547;323;2819;236;20;996;74,000656;0,09813158;3,53183002;81,16144268;-27,61863055;42,8104313;808,3079;461,8408
